run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss
1,PNA,14,134,1775685702.6677883,151.266848,57.036959,87.664947,3.731403,0.7871477603912354
1,PNA,14,135,1775685703.2030375,150.831429,56.717162,87.701748,3.788854,0.7882019877433777
1,PNA,14,136,1775685703.6026828,151.009653,56.895576,87.524956,3.658643,0.8080562353134155
1,PNA,14,137,1775685704.0029888,150.879771,56.911266,87.545776,3.649412,0.7740204930305481
1,PNA,14,138,1775685704.4034173,149.010289,56.290436,86.236623,3.665063,0.8197379112243652
1,PNA,14,139,1775685704.803796,149.210523,56.257484,86.321175,3.786214,0.8189820051193237
1,PNA,14,140,1775685705.1063204,113.830762,47.528757,60.537668,3.407888,0.7730773687362671
1,PNA,15,141,1775685705.505748,149.318455,56.779815,87.21286,3.396248,0.7987401485443115
1,PNA,15,142,1775685706.0412009,151.988729,57.14912,88.178457,3.661041,0.7942464351654053
1,PNA,15,143,1775685706.4397416,151.146816,56.919027,87.710469,3.638732,0.7772877216339111
1,PNA,15,144,1775685706.8383403,149.244023,56.342716,86.517828,3.675043,0.8302537202835083
1,PNA,15,145,1775685707.240406,149.838763,56.606811,86.820304,3.661232,0.7841096520423889
1,PNA,15,146,1775685707.6468692,150.485685,56.747243,87.137819,3.671682,0.7872273921966553
1,PNA,15,147,1775685708.04557,150.773729,56.921826,87.434063,3.646362,0.8131500482559204
1,PNA,15,148,1775685708.4430273,149.843663,56.520069,86.822914,3.660802,0.7639154195785522
1,PNA,15,149,1775685708.8409147,149.177113,56.311606,86.454738,3.644782,0.7946954965591431
1,PNA,15,150,1775685709.3098264,114.030896,47.576218,60.632019,3.425658,0.8208099603652954
1,PNA,16,151,1775685709.705081,148.52033,56.432007,86.54087,3.620261,0.7987566590309143
1,PNA,16,152,1775685710.1009228,149.547839,56.53267,86.63459,3.51196,0.7812610864639282
1,PNA,16,153,1775685710.4941888,149.991635,56.590111,86.840334,3.632691,0.8201743364334106
1,PNA,16,154,1775685710.8958461,149.807243,56.617891,86.811744,3.644772,0.7639076113700867
1,PNA,16,155,1775685711.2942781,152.183592,57.332593,88.4311,3.649132,0.7693274617195129
1,PNA,16,156,1775685711.6942608,149.626499,56.611191,86.826764,3.654341,0.8417994379997253
1,PNA,16,157,1775685712.2411263,150.171019,56.898935,86.958887,3.764484,0.7996120452880859
1,PNA,16,158,1775685712.6450193,150.777639,56.898575,87.444375,3.645962,0.8044509887695312
1,PNA,16,159,1775685713.0453012,149.561029,56.49619,86.65206,3.651812,0.7892509698867798
1,PNA,16,160,1775685713.3487124,113.884093,47.510146,60.597139,3.419168,0.7876991629600525
1,PNA,17,161,1775685713.7476258,148.865566,56.517879,86.821294,3.606251,0.7828574776649475
1,PNA,17,162,1775685714.1480808,149.657271,56.51332,86.766303,3.644992,0.754257321357727
1,PNA,17,163,1775685714.5464485,149.364034,56.390148,86.578969,3.643172,0.7980591058731079
1,PNA,17,164,1775685714.9355712,150.884052,56.988707,87.74767,3.641982,0.7930009961128235
1,PNA,17,165,1775685715.4812894,150.17231,56.713653,86.962766,3.666512,0.7960264682769775
1,PNA,17,166,1775685715.8845508,152.111511,57.298693,88.37639,3.671182,0.8111785650253296
1,PNA,17,167,1775685716.2854333,149.551258,56.333176,86.592071,3.647541,0.8065308332443237
1,PNA,17,168,1775685716.6857748,149.298534,56.284435,86.395517,3.673223,0.7946668267250061
1,PNA,17,169,1775685717.0875707,150.22258,56.763114,87.026986,3.660862,0.7892360687255859
1,PNA,17,170,1775685717.3929167,113.450026,47.515697,60.358685,3.427408,0.8429896831512451
1,PNA,18,171,1775685717.7948813,150.648407,57.258602,88.027674,3.670562,0.7972161173820496
1,PNA,18,172,1775685718.3361104,150.676458,56.862124,86.977846,3.712313,0.7691611051559448
1,PNA,18,173,1775685718.7384627,148.795316,56.051191,86.317666,3.663772,0.8160466551780701
1,PNA,18,174,1775685719.1403506,150.870151,56.931507,87.516565,3.638342,0.8002006411552429
1,PNA,18,175,1775685719.5412738,148.856566,56.061611,86.355106,3.684503,0.7902646660804749
1,PNA,18,176,1775685719.9298713,151.113915,57.337033,87.155839,3.655222,0.809770405292511
1,PNA,18,177,1775685720.324224,153.18667,58.254598,88.484933,3.698842,0.7888953685760498
1,PNA,18,178,1775685720.7202954,149.272134,56.318157,86.348715,3.658762,0.796531617641449
1,PNA,18,179,1775685721.1283195,151.047785,56.887436,87.683838,3.674203,0.8017277717590332
1,PNA,18,180,1775685721.5694146,113.532767,47.301724,60.188081,3.439489,0.7850771546363831
1,PNA,19,181,1775685721.9686208,151.021464,57.244592,88.176487,3.669292,0.808971643447876
1,PNA,19,182,1775685722.3691657,150.824991,56.900487,87.439594,3.609411,0.8014087677001953
1,PNA,19,183,1775685722.7696528,150.911471,56.915687,87.580516,3.675973,0.7754473686218262
1,PNA,19,184,1775685723.169518,150.643996,56.908476,87.301672,3.672992,0.7795531749725342
1,PNA,19,185,1775685723.570001,148.669234,56.00388,86.213524,3.676583,0.798703134059906
1,PNA,19,186,1775685723.966566,149.481517,56.406638,86.598119,3.663063,0.7918576002120972
1,PNA,19,187,1775685724.5047765,150.117988,56.57548,86.874055,3.631121,0.7592349052429199
1,PNA,19,188,1775685724.9008424,148.938718,56.159073,86.316765,3.674633,0.7922974824905396
1,PNA,19,189,1775685725.3027115,151.404929,56.971397,87.80861,3.672042,0.8144294023513794
1,PNA,19,190,1775685725.6041377,113.849432,47.539986,60.524387,3.418898,0.8472394347190857
1,PNA,20,191,1775685726.0012805,147.576195,56.142933,86.097802,3.432538,0.7884507179260254
1,PNA,20,192,1775685726.4009204,150.554925,56.803064,87.282851,3.669142,0.8167333602905273
1,PNA,20,193,1775685726.8046198,150.972512,56.844735,87.692938,3.692782,0.7610825300216675
1,PNA,20,194,1775685727.20342,149.286674,56.341476,86.523299,3.675662,0.806178867816925
1,PNA,20,195,1775685727.7626739,150.023846,56.56617,86.682282,3.828754,0.8018313050270081
1,PNA,20,196,1775685728.1623936,148.809717,56.211504,86.157123,3.670843,0.7932049036026001
1,PNA,20,197,1775685728.562848,149.934976,56.731923,87.046648,3.651802,0.7914873957633972
1,PNA,20,198,1775685728.969124,152.03854,57.294152,88.37963,3.656352,0.8154800534248352
1,PNA,20,199,1775685729.3689902,151.145235,56.897295,87.630268,3.674202,0.7855846285820007
1,PNA,20,200,1775685729.6552553,113.807272,47.288803,60.660709,3.438979,0.7970921993255615
1,PNA,21,201,1775685730.0488257,149.02629,56.712533,86.980807,3.429398,0.8029178380966187
1,PNA,21,202,1775685730.5819535,151.337359,56.984667,87.489675,3.804355,0.7946087121963501
1,PNA,21,203,1775685730.9824553,149.902243,56.667921,86.964487,3.694812,0.7968578338623047
1,PNA,21,204,1775685731.3807218,149.446907,56.542299,86.728382,3.680313,0.804416298866272
1,PNA,21,205,1775685731.7788358,148.593331,56.128783,85.966238,3.725963,0.7862878441810608
1,PNA,21,206,1775685732.180458,151.209076,56.977047,87.7636,3.662371,0.787275493144989
1,PNA,21,207,1775685732.5805652,151.589283,57.15038,88.202207,3.658603,0.7663191556930542
1,PNA,21,208,1775685733.1182077,149.746522,56.577901,86.761032,3.666443,0.7980753183364868
1,PNA,21,209,1775685733.5176568,149.534428,56.378167,86.719672,3.751484,0.819563627243042
1,PNA,21,210,1775685733.8164732,113.396895,47.370384,60.037539,3.494059,0.8016571998596191
1,PNA,22,211,1775685734.2155955,148.42459,56.406498,86.65479,3.451509,0.7902349233627319
1,PNA,22,212,1775685734.6149774,150.557875,56.863444,87.465245,3.664571,0.7920089960098267
1,PNA,22,213,1775685735.0041947,151.676284,57.09686,87.873411,3.730243,0.7688482999801636
1,PNA,22,214,1775685735.4012492,149.487547,56.423358,86.428267,3.696472,0.7908713221549988
1,PNA,22,215,1775685735.9382915,150.657518,56.992707,87.449345,3.653742,0.8006757497787476
1,PNA,22,216,1775685736.3384376,150.867831,56.902876,87.523505,3.661422,0.8205300569534302
1,PNA,22,217,1775685736.7401876,151.811317,57.237361,88.083195,3.651882,0.8200968503952026
1,PNA,22,218,1775685737.1358893,149.811453,56.646731,86.770503,3.702233,0.7945431470870972
1,PNA,22,219,1775685737.531943,148.391619,55.95779,85.808206,3.679432,0.7712849378585815
1,PNA,22,220,1775685737.8362935,113.447115,47.627408,60.04693,3.420628,0.8108460903167725
1,PNA,23,221,1775685738.2335808,149.364026,56.735733,87.087609,3.598111,0.7491121292114258
1,PNA,23,222,1775685738.8007154,150.941432,56.950877,87.499345,3.653452,0.7863841652870178
1,PNA,23,223,1775685739.1961815,148.556572,56.175673,86.119473,3.057092,0.7897918820381165
1,PNA,23,224,1775685739.590785,149.441077,56.473859,86.722282,3.651752,0.7647359371185303
1,PNA,23,225,1775685739.9866471,149.872684,56.627181,86.830875,3.651022,0.8140106201171875
1,PNA,23,226,1775685740.3766072,149.345645,56.227934,86.542618,3.643082,0.7980307936668396
1,PNA,23,227,1775685740.7579606,150.198099,56.632741,86.699961,3.800915,0.8108731508255005
1,PNA,23,228,1775685741.1543458,149.116902,56.250605,86.450378,3.631392,0.8231378197669983
1,PNA,23,229,1775685741.6912498,151.214607,57.040058,87.733219,3.673332,0.7907629013061523
1,PNA,23,230,1775685741.9971094,115.728165,47.595369,62.413579,3.49451,0.839723527431488
1,PNA,24,231,1775685742.3933415,149.490387,56.798363,87.1666,3.603511,0.7971197366714478
1,PNA,24,232,1775685742.7905204,149.269094,56.205854,86.709782,3.634411,0.7560070753097534
1,PNA,24,233,1775685743.1905117,149.972385,56.679463,86.896405,3.646252,0.8127627968788147
1,PNA,24,234,1775685743.593368,151.818837,57.226451,88.247538,3.567691,0.85504549741745
1,PNA,24,235,1775685743.9912572,150.475954,56.797784,87.042098,3.659862,0.7962639331817627
1,PNA,24,236,1775685744.5237887,150.010136,56.622161,86.967916,3.678712,0.8137722015380859
1,PNA,24,237,1775685744.9198308,150.990543,56.921276,87.431834,3.670092,0.8310041427612305
1,PNA,24,238,1775685745.3173578,149.240443,56.387098,86.674141,3.653242,0.7549256086349487
1,PNA,24,239,1775685745.7194693,150.940801,57.077538,87.078038,3.758383,0.7807010412216187
1,PNA,24,240,1775685746.0210485,113.601199,47.415015,60.558488,3.443678,0.747151255607605
1,PNA,25,241,1775685746.4204345,150.852211,57.299653,88.341629,3.573391,0.767791748046875
1,PNA,25,242,1775685746.8175244,148.083553,55.786817,85.857617,3.673802,0.8014452457427979
1,PNA,25,243,1775685747.3649464,296.405361,202.64304,86.984447,3.790784,0.7790189981460571
1,PNA,25,244,1775685747.7637923,149.422607,56.458068,86.522629,3.630112,0.8023601770401001
1,PNA,25,245,1775685748.1639526,150.357052,56.724633,87.022917,3.667322,0.8079549074172974
1,PNA,25,246,1775685748.5623174,149.0307,56.070641,86.514478,3.637421,0.781487226486206
1,PNA,25,247,1775685748.9651515,151.070775,56.989637,87.693259,3.776984,0.794093906879425
1,PNA,25,248,1775685749.3632607,149.01858,56.120903,86.364625,3.710783,0.8179836273193359
1,PNA,25,249,1775685749.7609239,151.538502,57.12676,87.947362,3.673392,0.7929630279541016
1,PNA,25,250,1775685750.183798,114.217909,47.735511,60.67235,3.434368,0.8156070709228516
1,PNA,26,251,1775685750.57978,146.979744,55.845108,85.564903,3.640111,0.7975220680236816
1,PNA,26,252,1775685750.9778783,149.63388,56.49415,86.716582,3.679032,0.7969512939453125
1,PNA,26,253,1775685751.3795793,151.421971,57.066349,87.81052,3.650752,0.803530216217041
1,PNA,26,254,1775685751.8354988,150.287272,56.774504,87.18853,3.661273,0.79166579246521
1,PNA,26,255,1775685752.2359703,151.201726,56.941406,87.80675,3.680362,0.7864364385604858
1,PNA,26,256,1775685752.6354363,149.524178,56.665702,86.55866,3.680052,0.8083760142326355
1,PNA,26,257,1775685753.172267,150.552856,56.753753,87.131899,3.668592,0.80147385597229
1,PNA,26,258,1775685753.573403,150.594035,56.853875,87.519205,3.691602,0.7894114255905151
1,PNA,26,259,1775685753.9727798,150.811449,56.915246,87.494945,3.072632,0.7718666791915894
1,PNA,26,260,1775685754.274957,114.234289,47.534357,60.901313,3.442799,0.8127381205558777
1,PNA,27,261,1775685754.67151,149.112952,56.756254,87.046887,3.391978,0.8071290254592896
1,PNA,27,262,1775685755.0586636,152.267875,57.278902,88.421161,3.656283,0.7594980001449585
1,PNA,27,263,1775685755.459753,149.414066,56.352627,86.551859,3.653552,0.8090117573738098
1,PNA,27,264,1775685755.8620825,150.927131,56.928406,87.566196,3.663672,0.7664378881454468
1,PNA,27,265,1775685756.3948615,150.346312,56.844785,87.205491,3.652222,0.799789547920227
1,PNA,27,266,1775685756.798876,150.117388,56.618001,87.048947,3.672642,0.780532956123352
1,PNA,27,267,1775685757.2047565,149.924135,56.613232,86.891665,3.659822,0.8021272420883179
1,PNA,27,268,1775685757.611727,150.357051,56.693372,87.011657,3.652412,0.791082501411438
1,PNA,27,269,1775685758.0613632,149.531068,56.370997,86.508038,3.799034,0.8342595100402832
1,PNA,27,270,1775685758.3641088,113.284882,47.437435,60.06911,3.423418,0.809241771697998
1,PNA,28,271,1775685758.7672544,149.310335,56.801534,87.16868,3.646542,0.8090027570724487
1,PNA,28,272,1775685759.3084042,151.644494,57.049648,87.774731,3.797885,0.7841536402702332
1,PNA,28,273,1775685759.7111819,151.852237,57.0996,87.898842,4.035339,0.7973688840866089
1,PNA,28,274,1775685760.1111681,150.285711,56.855425,86.761962,3.672293,0.8019611239433289
1,PNA,28,275,1775685760.5126264,149.975445,56.540499,86.823515,3.676212,0.7995621562004089
1,PNA,28,276,1775685760.9113164,149.988627,56.768774,86.789353,3.665792,0.8334589600563049
1,PNA,28,277,1775685761.3102102,149.11373,56.206034,86.454747,3.660852,0.7751705646514893
1,PNA,28,278,1775685761.711621,150.644417,56.902045,87.296492,3.666852,0.7832573056221008
1,PNA,28,279,1775685762.1154466,150.675128,56.955977,87.483295,3.667022,0.7701568603515625
1,PNA,28,280,1775685762.5789132,113.594688,47.401855,60.11753,3.446299,0.8036941289901733
1,PNA,29,281,1775685762.979404,149.880004,56.863165,87.477035,3.613231,0.8110489845275879
1,PNA,29,282,1775685763.3761182,148.658134,56.145244,86.140252,3.656382,0.7484010457992554
1,PNA,29,283,1775685763.7771404,149.428966,56.526889,86.508428,3.651092,0.8290678262710571
1,PNA,29,284,1775685764.1803346,151.147465,57.101549,87.846512,3.647322,0.7978341579437256
1,PNA,29,285,1775685764.581522,150.059827,56.707972,86.922236,3.663042,0.7832421660423279
1,PNA,29,286,1775685764.9841034,150.925782,56.951588,87.547375,3.648352,0.8132724165916443
1,PNA,29,287,1775685765.5185494,149.905194,56.54146,86.758613,3.699392,0.7908176779747009
1,PNA,29,288,1775685765.9208555,150.972433,56.905986,87.624758,3.658692,0.7975329160690308
1,PNA,29,289,1775685766.3206227,148.945009,56.263356,86.246173,3.670282,0.8089120388031006
1,PNA,29,290,1775685766.6247313,114.012435,47.567057,60.656219,3.389578,0.7696709632873535
1,PNA,30,291,1775685767.0261502,149.65316,56.645621,87.458185,3.628101,0.7954220771789551
