epoch,step_idx,step_ms,forward_ms,backward_ms,optimizer_ms,energy_consumed,cpu_energy,gpu_energy,ram_energy,emissions
26,252,149.756264,56.503841,86.653837,3.746361,7.65307534117722e-05,5.4768384061753064e-05,2.0241127302256245e-05,1.5212420477635203e-06,3.0132874663512125e-07
26,253,153.558196,57.04274,87.858587,3.757241,,,,,
26,254,150.66027,56.762115,87.223196,3.769831,7.715061012500586e-05,5.5524194240569313e-05,2.0084182736468392e-05,1.5422331479688603e-06,3.0376934258074476e-07
26,255,153.694527,56.996928,87.818256,3.69006,,,,,
26,256,149.653363,56.40637,86.580126,3.787241,7.674976228277085e-05,5.541471913456976e-05,1.9795849169668145e-05,1.5391939785331602e-06,3.021910623142156e-07
26,257,155.230022,56.691524,86.992482,3.795221,,,,,
26,258,151.144746,56.900737,87.585202,3.748781,7.670431061886952e-05,5.538184605538912e-05,1.9784182484272606e-05,1.5382820792082287e-06,3.0201210297688976e-07
26,259,152.904205,56.892967,87.434019,3.136351,,,,,
26,260,114.783681,47.861552,60.926102,3.535777,7.95428242029838e-05,5.886365678161448e-05,1.9044181897243107e-05,1.6349855241262333e-06,3.131883387053714e-07
27,261,153.592086,56.880537,87.053713,3.764141,,,,,
27,262,152.068832,57.232413,88.425466,3.580818,7.274748652664163e-05,5.517683271318713e-05,1.6038068380908044e-05,1.5325854325459992e-06,2.864326817479917e-07
27,263,151.521023,56.348879,86.564595,3.735781,,,,,
27,264,151.174947,57.024299,87.545482,3.74,7.282365285617327e-05,5.500364284962388e-05,1.6292235258674737e-05,1.5277747478749859e-06,2.867325756284318e-07
27,265,152.54367,56.835197,87.161485,3.680059,,,,,
27,266,150.108691,56.646593,86.967052,3.684369,7.273981574909029e-05,5.506693366915012e-05,1.6143346257990743e-05,1.5295358219494237e-06,2.8640247917344664e-07
27,267,156.156537,56.631533,86.935392,3.446876,,,,,
27,268,150.155281,56.706974,87.035653,3.539657,7.806365131289052e-05,5.583390686660951e-05,2.0678905443105577e-05,1.5508390031754847e-06,3.073643098913521e-07
27,269,150.919093,56.302267,86.493014,3.72867,,,,,
27,270,113.879386,47.911732,60.072329,3.488816,7.994525634395962e-05,5.925764124840513e-05,1.90416818952599e-05,1.6459332002947513e-06,3.147728569185019e-07
28,271,154.223966,56.998609,87.100644,3.674799,,,,,
28,272,151.34862,56.989629,87.745265,3.654999,7.305159151157689e-05,5.562163572758391e-05,1.588501271498899e-05,1.5449430690043695e-06,2.876300510390434e-07
28,273,157.55649,57.144212,87.838906,3.632738,,,,,
28,274,149.863546,56.567991,86.716428,3.783881,7.240126543625429e-05,5.544834509491926e-05,1.541279011973984e-05,1.54013022159535e-06,2.850694863974453e-07
28,275,153.352563,56.535132,86.741518,3.657299,,,,,
28,276,149.619602,56.646954,86.641547,3.352864,7.198334078716874e-05,5.494144447147804e-05,1.551584574599474e-05,1.5260505696965544e-06,2.834239686796256e-07
28,277,154.119035,56.220796,86.536925,3.663269,,,,,
28,278,150.646369,56.901267,87.266967,3.455095,7.229899607679759e-05,5.539586488157583e-05,1.5364456729116682e-05,1.5386744661049665e-06,2.846668156209213e-07
28,279,152.935135,57.00456,87.437539,3.656788,,,,,
28,280,113.912696,47.694019,60.093299,3.515736,7.92333575013824e-05,5.853552967309897e-05,1.907195969863551e-05,1.625868129647432e-06,3.119698584322505e-07
29,281,152.952176,56.964509,87.49352,3.631348,,,,,
29,282,148.666367,56.088555,86.101448,3.664919,7.375952155347018e-05,5.4936914704739256e-05,1.7296680496770023e-05,1.5259263519611728e-06,2.9041742294797185e-07
29,283,151.165436,56.572192,86.481584,3.74392,,,,,
29,284,151.569383,57.11728,87.846256,3.638269,7.379370009296705e-05,5.498098004609424e-05,1.728556939895043e-05,1.5271506479216826e-06,2.905519959922625e-07
29,285,151.811317,56.711105,86.87392,3.655569,,,,,
29,286,150.878392,56.931637,87.600552,3.751591,7.439676387249738e-05,5.603990945965073e-05,1.6800291206209295e-05,1.556563206637899e-06,2.929264721959548e-07
29,287,152.800153,56.528962,86.732828,3.74722,,,,,
29,288,150.869342,56.931818,87.601932,3.328964,7.371690747296628e-05,5.520761497318678e-05,1.697584691839893e-05,1.5334455813798584e-06,2.9024963618389535e-07
29,289,151.495012,56.283426,86.265071,3.647629,,,,,
29,290,114.633098,47.7348,60.661148,3.539267,7.99510395163884e-05,5.855543464422172e-05,1.9769182486584214e-05,1.626422385581658e-06,3.147956273215306e-07
30,291,153.18045,56.837227,87.543661,3.747081,,,,,
30,292,150.990333,56.823606,87.342268,3.781652,7.5366205610293e-05,5.5740717425941874e-05,1.8077236674685082e-05,1.5482515096664254e-06,2.96743508495255e-07
30,293,153.275042,56.946619,87.818615,3.654029,,,,,
30,294,148.718097,56.152195,86.145649,3.661449,7.401416357442903e-05,5.494116153567999e-05,1.7546958474667917e-05,1.526043564081174e-06,2.9142003898918067e-07
30,295,151.252638,56.216495,86.419234,3.671139,,,,,
30,296,150.462606,56.907237,87.403449,3.635459,7.39072240184789e-05,5.49349505454301e-05,1.7446402850396225e-05,1.525870622653123e-06,2.9099897999101336e-07
30,297,152.295215,56.707125,86.963092,3.638449,,,,,
30,298,149.749923,56.552251,87.159515,3.369085,7.401628979908717e-05,5.494188088923761e-05,1.7548347386764362e-05,1.526061523084816e-06,2.914284106905163e-07
30,299,152.280016,56.793486,87.125014,3.456276,,,,,
30,300,114.102279,47.896872,60.263232,3.286763,6.064096858565855e-05,4.568723682314181e-05,1.3684733161767326e-05,1.2689986007495243e-06,2.3876502247847844e-07
