task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
e6_step_208,2026-04-07T15:26:37,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10659587197005749,4.66393591356293e-08,4.3787923471517626e-07,360.0,43.98348752714389,10.0,1.0300654359161887e-05,1.258612115861979e-06,2.860862606515456e-07,1.1845352735675215e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e6_step_215,2026-04-07T15:26:39,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.11250286735594273,5.1065930406240495e-08,4.531088565326984e-07,360.0,43.6565428519463,10.0,1.1287222243845521e-05,1.3688899827002388e-06,3.13490479149749e-07,1.296960270569551e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e6_step_222,2026-04-07T15:26:40,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.0986951943486929,4.5607058782562746e-08,4.6146032385637234e-07,360.0,51.30017965470059,10.0,9.897721745073893e-06,1.410556684788844e-06,2.7489313441846433e-07,1.158317156428135e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e6_step_228,2026-04-07T15:26:41,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.09880734793841839,4.743383416586375e-08,4.795593565219061e-07,360.0,67.72852229021431,10.0,9.907790273428049e-06,1.8641681549524947e-06,2.751731727686189e-07,1.2047131601149088e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e6_step_235,2026-04-07T15:26:42,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.09951635636389256,4.6768869284292806e-08,4.696511800695315e-07,360.0,58.69230477009496,10.0,9.974819049239072e-06,1.6263901940760661e-06,2.770361697508196e-07,1.187824541306606e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e7_step_241,2026-04-07T15:26:43,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.09663204289972782,4.539571881894994e-08,4.621165672125896e-07,360.0,51.72289279661263,10.0,9.841978922486274e-06,1.414167805080524e-06,2.7334921889834876e-07,1.1529495946465459e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e7_step_248,2026-04-07T15:26:44,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10450802929699421,4.573173276041341e-08,4.3596471714076587e-07,360.0,43.42138318146557,10.0,1.011393535882226e-05,1.220000982016245e-06,2.8089962175322864e-07,1.1614835962591753e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e7_step_255,2026-04-07T15:26:45,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10194791480898857,4.773094677181029e-08,4.678334679915218e-07,360.0,47.93632398417769,10.0,1.0442022606730553e-05,1.3905566760286092e-06,2.9001226648688386e-07,1.2122591549246046e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e7_step_262,2026-04-07T15:26:46,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10095245018601418,4.621770266520687e-08,4.58059863239171e-07,360.0,48.15650703549356,10.0,1.0105648078024458e-05,1.3519455208665931e-06,2.806678362604655e-07,1.1738261435151158e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
e7_step_268,2026-04-07T15:26:47,PNA,2e6e7fb6-e1b9-45e3-a672-229d0ae05ed4,0.10207788832485676,4.8344140847656844e-08,4.7342269994799436e-07,360.0,47.314989309017456,10.0,1.0591930150985647e-05,1.3922233463858902e-06,2.941756147063445e-07,1.2278329112077983e-05,0.0,Canada,CAN,quebec,,,Linux-5.15.0-144-generic-x86_64-with-glibc2.35,3.12.12,3.1.0,4,AMD EPYC 9474F 48-Core Processor,1,1 x NVIDIA RTX 5000 Ada Generation,,,4,machine,N
