run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,fwd_gpu_util,fwd_cpu_util,fwd_ram_used_mb,bwd_gpu_util,bwd_cpu_util,bwd_ram_used_mb
1,PNA,4,139,1775589711.243598,112.947194,47.551113,57.765957,3.409035,0.816125214099884,23.0,67.9,20206.29296875,23.0,102.4,20206.29296875
1,PNA,4,140,1775589711.418801,111.064593,47.613574,57.505493,3.639939,0.8017936944961548,,,,,,
1,PNA,4,141,1775589711.595892,117.361604,47.125466,57.559174,3.378844,0.8395894765853882,24.0,65.7,20206.31640625,25.0,110.6,20206.48828125
1,PNA,4,142,1775589711.7705786,110.580115,47.210617,57.487883,3.623109,0.7872791290283203,,,,,,
1,PNA,4,143,1775589711.94733,112.683659,47.507492,57.337581,3.424165,0.7725010514259338,20.0,64.8,20206.48828125,20.0,120.4,20206.48828125
1,PNA,4,144,1775589712.1229846,110.927292,47.595124,57.481563,3.604888,0.827725350856781,,,,,,
1,PNA,4,145,1775589712.3006973,112.910533,47.496833,57.788909,3.415885,0.8060950636863708,20.0,64.5,20206.48828125,20.0,102.5,20206.48828125
1,PNA,4,146,1775589712.632002,113.826967,47.884029,57.202529,3.418135,0.8848848342895508,20.0,84.3,20206.48828125,11.0,85.8,20206.48828125
1,PNA,4,147,1775589712.8056202,110.359983,47.087536,57.29617,3.66232,0.8245477676391602,,,,,,
1,PNA,4,148,1775589712.981583,112.335113,47.241259,57.617925,3.440965,0.8780639171600342,24.0,65.2,20206.48828125,24.0,102.8,20206.48828125
1,PNA,4,149,1775589713.15515,110.338481,46.949433,57.359901,3.614788,0.8305954337120056,,,,,,
1,PNA,4,150,1775589713.3346443,116.610192,50.45958,58.310816,3.554167,0.8344489336013794,19.0,68.1,20206.48828125,19.0,101.3,20206.48828125
1,PNA,4,151,1775589713.5085082,110.667047,47.432921,57.27768,3.636858,0.7813258767127991,,,,,,
1,PNA,4,152,1775589713.683924,112.09097,47.227458,57.447763,3.402825,0.733007550239563,21.0,65.2,20206.55078125,21.0,103.0,20206.48828125
1,PNA,4,153,1775589713.8587086,110.941381,47.259629,57.457192,3.633388,0.7657372951507568,,,,,,
1,PNA,4,154,1775589714.0352051,112.671419,47.539903,57.666656,3.403984,0.7764023542404175,24.0,68.3,20206.48828125,23.0,85.6,20206.48828125
1,PNA,4,155,1775589714.210208,111.153834,47.368851,57.851879,3.610348,0.7916774749755859,,,,,,
1,PNA,4,156,1775589714.3867548,113.128206,47.553424,57.199778,3.393945,0.812718391418457,24.0,68.2,20206.48828125,24.0,103.5,20206.48828125
1,PNA,4,157,1775589714.563441,111.886617,47.436422,57.688927,4.326239,0.7848151326179504,,,,,,
1,PNA,4,158,1775589714.7392986,112.760201,47.591374,57.401532,3.396104,0.7807953357696533,20.0,67.9,20206.546875,20.0,85.9,20206.546875
1,PNA,4,159,1775589714.9130778,111.275117,47.684756,57.549734,3.613808,0.8219157457351685,,,,,,
1,PNA,4,160,1775589715.029282,109.197474,47.179117,54.374683,3.435006,0.553320586681366,20.0,81.0,20207.48046875,25.0,108.0,20207.42578125
1,PNA,5,161,1775589715.4702888,93.851586,47.849699,39.329882,3.322093,0.8141958713531494,1.0,84.4,20206.546875,1.0,99.5,20206.546875
1,PNA,5,162,1775589715.6426265,109.879754,46.893273,57.136367,3.571127,0.8074656128883362,,,,,,
1,PNA,5,163,1775589715.8180583,112.435745,47.137787,57.817468,3.414044,0.8343616724014282,27.0,69.6,20206.48828125,24.0,85.2,20206.48828125
1,PNA,5,164,1775589715.992223,110.896961,46.972594,57.755638,3.632129,0.7359955310821533,,,,,,
1,PNA,5,165,1775589716.1679542,112.235592,47.134917,56.984655,3.409484,0.7766278982162476,24.0,68.5,20206.56640625,24.0,103.3,20206.48828125
1,PNA,5,166,1775589716.3427703,111.002062,47.385731,57.785308,3.610578,0.7050533294677734,,,,,,
1,PNA,5,167,1775589716.5193636,112.604088,47.35695,57.783818,3.403205,0.7891924381256104,20.0,68.3,20206.98046875,20.0,85.4,20206.4921875
1,PNA,5,168,1775589716.6944435,111.159805,47.463272,57.813689,3.600568,0.7554880380630493,,,,,,
1,PNA,5,169,1775589716.8716917,112.218941,47.238898,57.499654,3.406624,0.8073510527610779,23.0,68.0,20206.546875,23.0,103.0,20206.48828125
1,PNA,5,170,1775589717.0492923,111.094283,47.646405,57.494973,3.630039,0.8174852132797241,,,,,,
1,PNA,5,171,1775589717.2262983,112.809411,47.080186,57.607584,3.384384,0.7619751691818237,23.0,64.2,20206.48828125,23.0,102.1,20206.48828125
1,PNA,5,172,1775589717.4020436,111.069783,47.519103,57.672897,3.622878,0.7952049970626831,,,,,,
1,PNA,5,173,1775589717.5787807,112.327864,47.362981,57.427562,3.380034,0.8256947994232178,24.0,64.6,20206.48828125,24.0,103.1,20206.4296875
1,PNA,5,174,1775589717.7538729,110.83971,47.622395,57.2706,3.611738,0.7339032292366028,,,,,,
1,PNA,5,175,1775589717.9307492,112.305963,47.051926,57.483943,3.396274,0.780967652797699,20.0,68.2,20206.48828125,20.0,102.5,20206.48828125
1,PNA,5,176,1775589718.1047492,110.664537,47.617944,57.186359,3.625198,0.7909902334213257,,,,,,
1,PNA,5,177,1775589718.2811077,112.69355,47.504473,57.690836,3.395934,0.7691868543624878,22.0,65.1,20206.48828125,22.0,102.6,20206.48828125
1,PNA,5,178,1775589718.4563136,110.606366,47.510783,57.243789,3.602408,0.8285579085350037,,,,,,
1,PNA,5,179,1775589718.6334457,112.548567,47.528553,57.493863,3.429325,0.8560847640037537,23.0,64.6,20206.48828125,24.0,103.0,20206.48828125
1,PNA,5,180,1775589718.808716,110.735828,47.297229,57.235329,3.625168,0.8105553388595581,,,,,,
1,PNA,5,181,1775589718.9861841,112.977974,47.398301,57.641985,3.393715,0.7702489495277405,24.0,68.0,20206.48828125,24.0,102.5,20206.48828125
1,PNA,5,182,1775589719.1618624,110.407163,47.096066,57.155688,3.614218,0.7683334350585938,,,,,,
1,PNA,5,183,1775589719.3387218,112.864412,47.522453,57.405522,3.402934,0.8141926527023315,20.0,64.6,20206.48828125,20.0,103.1,20206.48828125
1,PNA,5,184,1775589719.5138025,110.916691,47.111856,57.704307,3.613428,0.767970860004425,,,,,,
1,PNA,5,185,1775589719.6910515,112.626269,47.203018,57.504863,3.392825,0.8739947080612183,20.0,64.6,20206.546875,20.0,102.7,20206.48828125
1,PNA,5,186,1775589719.9983795,113.618864,47.820208,57.602175,3.430025,0.8197794556617737,19.0,80.2,20206.48828125,17.0,102.9,20206.48828125
1,PNA,5,187,1775589720.1748676,110.644797,47.164247,57.501803,3.617358,0.8222647905349731,,,,,,
1,PNA,5,188,1775589720.356544,112.603838,47.466792,57.495393,3.412785,0.7982213497161865,22.0,66.7,20206.48828125,22.0,85.8,20206.734375
1,PNA,5,189,1775589720.5330458,111.028283,47.323351,57.588014,3.679089,0.8810356855392456,,,,,,
1,PNA,5,190,1775589720.7117682,112.439535,47.36078,57.580244,3.404655,0.7676733136177063,20.0,67.3,20206.734375,20.0,102.8,20206.734375
1,PNA,5,191,1775589720.89395,110.723938,47.443512,57.27025,3.614098,0.7626046538352966,,,,,,
1,PNA,5,192,1775589721.0705116,111.926447,47.469202,56.977585,3.396565,0.7992156744003296,23.0,66.4,20206.734375,23.0,103.9,20206.734375
1,PNA,5,193,1775589721.2462475,111.000182,47.28634,57.746037,3.395984,0.7365400791168213,,,,,,
1,PNA,5,194,1775589721.4223747,111.799095,47.283739,57.080577,3.397445,0.793670654296875,24.0,64.6,20206.734375,23.0,103.7,20206.734375
1,PNA,5,195,1775589721.5968761,110.21954,47.197417,57.091196,3.637399,0.8040353655815125,,,,,,
1,PNA,5,196,1775589721.773234,112.386835,47.462402,57.427842,3.413954,0.8012449145317078,24.0,68.3,20207.2265625,24.0,103.1,20206.74609375
1,PNA,5,197,1775589721.952983,115.385653,47.619095,61.823992,3.708349,0.7708965539932251,,,,,,
1,PNA,5,198,1775589722.1117387,93.543292,47.553413,38.600019,3.331074,0.8096184730529785,20.0,63.5,20206.734375,20.0,101.6,20206.734375
1,PNA,5,199,1775589722.2680664,91.728623,47.34728,38.471658,3.520417,0.8596874475479126,,,,,,
1,PNA,5,200,1775589722.3666663,91.281786,47.048835,36.582587,3.328343,0.8397906422615051,20.0,78.3,20207.71875,20.0,79.6,20207.671875
1,PNA,6,201,1775589722.791319,99.205452,47.783007,38.480348,3.366534,0.7465651035308838,0.0,89.3,20207.1796875,19.0,110.1,20206.79296875
1,PNA,6,202,1775589722.946595,91.082313,46.955613,38.272014,3.493536,0.7793629169464111,,,,,,
1,PNA,6,203,1775589723.1050286,93.583182,47.323881,38.377396,3.315253,0.8499046564102173,20.0,62.3,20206.7890625,20.0,101.4,20206.73046875
1,PNA,6,204,1775589723.2627587,93.761735,47.114137,40.555051,3.780431,0.7609955668449402,,,,,,
