run_num,project_name,epoch,step_idx,timestamp_s,step_ms,forward_ms,backward_ms,optimizer_ms,loss,gpu_util,cpu_util,ram_used_mb,sampled_phase
1,PNA,6,202,1775431667.6180842,111.836401,47.56344,58.444003,3.429097,0.7791064381599426,24.0,0.5,19389.3203125,backward
1,PNA,6,203,1775431667.7928822,110.899315,47.952586,57.098121,3.647002,0.8496631383895874,,,,
1,PNA,6,204,1775431667.9685237,110.839804,47.497459,57.327424,3.649931,0.7608548402786255,,,,
1,PNA,6,205,1775431668.1445594,112.180916,47.769164,58.727867,3.428738,0.8340069055557251,24.0,0.4,19389.3203125,backward
1,PNA,6,206,1775431668.3166468,110.751682,47.638862,57.11796,3.696852,0.7902328968048096,,,,
1,PNA,6,207,1775431668.4916296,111.339812,47.788513,57.588509,3.668222,0.8603099584579468,,,,
1,PNA,6,208,1775431668.6672125,112.36549,47.909955,58.634317,3.408097,0.8247983455657959,19.0,0.5,19389.32421875,backward
1,PNA,6,209,1775431668.8365045,111.481975,47.986097,57.507297,3.690092,0.832779049873352,,,,
1,PNA,6,210,1775431669.0044959,111.077418,47.804694,57.248463,3.681271,0.8043304085731506,,,,
1,PNA,6,211,1775431669.1752183,112.396321,47.920606,58.754468,3.441648,0.7841812372207642,25.0,0.4,19389.3203125,backward
1,PNA,6,212,1775431669.3446608,110.792703,47.61022,57.246942,3.676562,0.7992087006568909,,,,
1,PNA,6,213,1775431669.513421,111.099019,47.936996,57.164192,3.680822,0.7549573183059692,,,,
1,PNA,6,214,1775431669.686293,114.513136,47.599951,60.914504,3.674063,0.7653449177742004,19.0,0.4,19389.31640625,backward
1,PNA,6,215,1775431669.8565533,111.338902,47.955466,57.439476,3.696582,0.7368457317352295,,,,
1,PNA,6,216,1775431670.0306115,111.338652,47.855585,57.448146,3.689352,0.8087058067321777,,,,
1,PNA,6,217,1775431670.206553,111.845771,47.715692,58.449784,3.465058,0.7240463495254517,24.0,0.4,19389.31640625,backward
